lead_id,lead_indicator,date_part,source,purchases,time_spent,customer_group,onboarding,customer_code,n_visits,bin_source
1814,0.0,2024-01-28,fb,0.625,0.5618594893838349,0.625,True,NSXSIVWCHA,0.3333333333333333,socials
1816,0.0,2024-01-30,li,0.5,0.1214480067590471,0.375,False,QNKELBAYKQ,0.047619047619047616,socials
1817,1.0,2024-01-29,li,0.25,0.3877336854050859,0.625,True,KZVEMXWYVG,0.5238095238095237,socials
1818,1.0,2024-01-06,signup,0.375,0.7985131611433229,0.25,False,KRQIVZIHFU,0.5714285714285714,group1
1819,0.0,2024-01-27,signup,0.375,0.7485623766806802,0.875,False,QRYEBMBBKK,0.23809523809523808,group1
1820,0.0,2024-01-21,li,0.375,0.3778572037944312,0.375,False,OVHFLOOWAL,0.7142857142857142,socials
1821,0.0,2024-01-13,li,0.25,0.5756201021452254,1.0,False,KLTACKLSOT,0.047619047619047616,socials
1822,1.0,2024-01-25,li,0.375,0.3118350797579601,1.0,True,HNSDIWGTZF,0.5238095238095237,socials
1823,1.0,2024-01-26,signup,0.375,0.652667190562898,0.625,False,OKWWIRZAYV,0.42857142857142855,group1
1824,1.0,2024-01-20,li,0.25,0.39888979822123494,0.875,True,JLBVURFTTL,0.6190476190476191,socials
1825,1.0,2024-01-05,signup,0.875,0.7670622258737203,0.125,False,EXBZLLJMUR,0.5714285714285714,group1
1826,0.0,2024-01-20,fb,0.375,0.4883309518780252,0.375,False,MCXQYGUBLF,0.23809523809523808,socials
1828,1.0,2024-01-13,signup,0.625,0.06101509059143417,0.5,True,ZIAVCDMTEQ,0.7142857142857142,group1
1829,0.0,2024-01-14,signup,0.75,0.189676936184469,0.375,False,DOKJWLIUTG,0.19047619047619047,group1
1831,1.0,2024-01-16,signup,0.375,0.16216441051958963,0.875,False,YLDXHPXGGK,0.9999999999999998,group1
1832,1.0,2024-01-13,organic,0.5,0.42429136372245013,0.75,False,HOGZQORMXN,0.7142857142857142,group1
1833,1.0,2024-01-24,fb,0.75,0.8526115705548802,0.0,False,JPPQBLTHCZ,0.7619047619047619,socials
1834,1.0,2024-01-15,fb,0.125,0.7341491610784963,0.875,False,VEXITLOFLG,0.38095238095238093,socials
1835,1.0,2024-01-19,organic,0.0,0.2692114034128088,0.75,True,CGDPQOMPFY,0.2857142857142857,group1
1836,0.0,2024-01-01,li,0.5,0.16041718025360918,0.875,False,CEZPZLDHZA,0.2857142857142857,socials
1837,0.0,2024-01-22,signup,0.625,0.7348839609043774,0.5,False,WPIBIYUVPB,0.0,group1
1839,0.0,2024-01-18,li,0.125,0.40895666184734836,0.25,False,JAJMHIGFJD,0.047619047619047616,socials
1840,0.0,2024-01-19,fb,1.0,0.23160196368164243,1.0,False,GKFTVSHAKI,0.3333333333333333,socials
1841,0.0,2024-01-08,organic,0.375,0.7806499120830201,1.0,False,BLLINSOPCW,0.0,group1
1842,0.0,2024-01-03,signup,0.625,0.7586368552319325,0.0,True,KNTGMSZSYJ,0.09523809523809523,group1
1843,1.0,2024-01-23,fb,0.625,0.30315889838720533,0.125,True,QNKRYMHTAV,0.5238095238095237,socials
1844,1.0,2024-01-26,fb,0.375,0.4104260736525771,0.0,True,SKAUCHVWHK,0.5238095238095237,socials
1845,0.0,2024-01-14,fb,0.5,0.6181614969983213,0.5,True,YTTMTPUNNC,0.2857142857142857,socials
1846,0.0,2024-01-26,organic,0.875,0.4836508463048075,0.75,True,QBEUBNMVYA,0.6666666666666665,group1
1848,1.0,2024-01-29,organic,0.75,0.04572886359290074,0.5,False,CMWRDXQKJG,0.6190476190476191,group1
1849,1.0,2024-01-08,organic,0.375,0.8238023794277645,0.125,True,PESWWIRJON,0.6190476190476191,group1
1850,0.0,2024-01-17,organic,0.5,0.455611814077999,0.5,True,HZBURVZIXC,0.047619047619047616,group1
1851,1.0,2024-01-23,organic,0.875,0.2395869196795637,1.0,True,MNMURSFHLK,0.5238095238095237,group1
1852,1.0,2024-01-23,li,0.25,0.6999653642100117,0.75,False,LXLSXCENRA,0.7619047619047619,socials
1853,1.0,2024-01-24,fb,0.5,0.4379823817655253,0.5,False,WRLKXFYUFO,0.7142857142857142,socials
1854,1.0,2024-01-16,fb,0.75,0.7323150809837382,0.5,False,YQBVMLNKYN,0.38095238095238093,socials
1855,0.0,2024-01-10,li,1.0,0.7702771139042928,0.5,True,BHDARKGLWU,0.2857142857142857,socials
1856,1.0,2024-01-21,signup,0.5,0.4292548004889607,0.25,False,YTJRIQLIZD,0.4761904761904761,group1
1857,0.0,2024-01-10,li,0.75,0.13562360080584623,0.625,False,HTJUJMKTEK,0.09523809523809523,socials
1858,1.0,2024-01-25,signup,0.625,0.9176615521609865,0.625,False,GSXSVCJTHZ,0.5714285714285714,group1
1859,1.0,2024-01-25,signup,0.375,0.40286259747392794,0.5,True,RAVORCNJIV,0.7142857142857142,group1
1860,1.0,2024-01-24,li,0.875,0.25488763772559553,0.625,False,XECHAMPVIG,0.2857142857142857,socials
1862,0.0,2024-01-22,organic,0.125,0.6289861628586055,0.75,False,JEJKXECKBR,0.3333333333333333,group1
1865,1.0,2024-01-16,li,0.25,0.09562378822402096,0.75,True,HIUTESWIGV,0.857142857142857,socials
1866,0.0,2024-01-15,li,0.125,0.6519293703107008,0.5,True,GIZCDZYDTM,0.5714285714285714,socials
1868,0.0,2024-01-14,li,0.5,0.5343069807468086,0.5,True,YWMJRRFUPT,0.14285714285714285,socials
1869,1.0,2024-01-04,signup,1.0,0.098175343115114,0.0,True,WZVVXMRKYV,0.4761904761904761,group1
1870,1.0,2024-01-04,organic,0.5,0.6121980399950835,0.5,False,HRICIDNWYD,0.8095238095238095,group1
1871,0.0,2024-01-30,li,0.375,0.9734752660860768,1.0,False,EFLUVBYMVX,0.0,socials
1872,1.0,2024-01-02,organic,0.75,0.437680463377462,0.0,False,YRSYFYRRIR,0.38095238095238093,group1
1873,1.0,2024-01-29,li,0.625,0.4298231234553289,0.25,True,EZEEDXGUUF,0.2857142857142857,socials
1875,1.0,2024-01-30,fb,0.5,0.2664401637628022,0.0,False,EAKYKORHUI,0.4761904761904761,socials
1876,1.0,2024-01-04,li,0.75,0.15349696545527003,0.625,False,WOPHWNMPZZ,0.5238095238095237,socials
1877,1.0,2024-01-21,signup,0.375,0.46944284456314067,0.75,True,XCUTDIQPIM,0.4761904761904761,group1
1878,0.0,2024-01-29,organic,0.25,0.39176042321109117,0.625,False,YMSDHVDOZQ,0.0,group1
1879,1.0,2024-01-28,fb,1.0,0.2968169746457816,0.75,False,ZFRSTJQLMM,0.8095238095238095,socials
1880,1.0,2024-01-21,fb,0.0,0.4839568376900516,0.875,False,FLTNRVSNHS,0.42857142857142855,socials
1881,1.0,2024-01-16,organic,0.5,0.5287827855036675,0.375,False,LVSPHYXLAT,0.9523809523809523,group1
1882,1.0,2024-01-21,organic,0.375,0.6596364319820549,0.0,True,MBNLLMSHOD,0.23809523809523808,group1
1883,1.0,2024-01-04,fb,0.25,0.6863338455044743,0.75,False,JXSKZICSSA,0.5714285714285714,socials
1885,0.0,2024-01-30,fb,0.375,0.562881349341092,0.75,False,ODLEZTKPZL,0.09523809523809523,socials
1886,0.0,2024-01-26,li,1.0,0.7377358193016419,0.375,True,GWSKBWALJE,0.6190476190476191,socials
1887,0.0,2024-01-24,organic,0.5,0.5231871269950585,0.625,False,HVCOPEPTOZ,0.2857142857142857,group1
1888,1.0,2024-01-19,li,0.375,0.40729043116919383,0.0,True,BNUIPELBNH,0.2857142857142857,socials
1890,0.0,2024-01-09,li,0.625,0.6628538306632077,0.0,True,VDZWKUDIMS,0.0,socials
1891,0.0,2024-01-23,signup,0.875,0.653341155224652,0.375,False,WHFJUTFIDR,0.0,group1
1892,1.0,2024-01-25,li,0.75,0.6581986492382859,1.0,False,WLWWHZTBKD,0.2857142857142857,socials
1893,0.0,2024-01-13,signup,0.625,0.4250706263024755,0.625,True,XBXYJJZTAH,0.19047619047619047,group1
1894,1.0,2024-01-18,li,0.625,0.638077086212876,0.25,False,UASIBLNEZC,0.6666666666666665,socials
1895,1.0,2024-01-16,li,0.25,0.36259731481998747,0.25,True,GODLLACMDB,0.42857142857142855,socials
1896,1.0,2024-01-16,signup,0.375,0.6284978730942501,0.0,False,ETGKGETTMD,0.6190476190476191,group1
1898,0.0,2024-01-10,li,0.625,0.7142526374877805,0.875,True,WPTNAXBDVY,0.09523809523809523,socials
1899,1.0,2024-01-09,signup,0.375,0.6331114946943028,0.5,True,LSNPONBOHB,0.7619047619047619,group1
1900,1.0,2024-01-11,signup,0.5,0.05741206763280715,0.75,True,FDHWOIHKSQ,0.6190476190476191,group1
1902,1.0,2024-01-26,signup,0.375,0.20932749360619196,0.625,False,YNPZDUBQMI,0.4761904761904761,group1
1903,0.0,2024-01-29,li,0.5,0.10395168253300824,0.875,True,VMUOIQRDZY,0.047619047619047616,socials
1904,1.0,2024-01-26,li,0.375,0.9875142667712171,0.5,False,RRGHSHBJIK,0.5238095238095237,socials
1905,0.0,2024-01-04,organic,0.25,0.562084439822311,0.0,True,JYCTTHATIU,0.14285714285714285,group1
1907,0.0,2024-01-03,fb,0.375,0.7299313640577867,0.875,False,QTUDQORTJX,0.0,socials
1909,0.0,2024-01-03,fb,0.625,0.41535621789584853,0.25,True,YAHMBJOMBN,0.2857142857142857,socials
1910,0.0,2024-01-27,li,0.125,0.6115826091312346,0.875,True,MZTMBXJMUL,0.0,socials
1911,1.0,2024-01-09,fb,0.375,0.5742596927134032,0.5,True,RHSSWPNMJX,0.7619047619047619,socials
1913,0.0,2024-01-18,signup,0.5,0.4403300502329959,0.125,False,FPCEEDREUA,0.23809523809523808,group1
1914,0.0,2024-01-08,li,0.75,0.526518018737272,0.125,False,ETYYTVJBMN,0.2857142857142857,socials
1915,1.0,2024-01-22,organic,0.625,0.7732372712083762,0.375,True,XYFLFHGLPA,0.4761904761904761,group1
1916,1.0,2024-01-08,li,0.5,0.2977112686238219,0.875,True,ICMYRABEIM,0.5714285714285714,socials
1917,1.0,2024-01-15,fb,1.0,0.7264290235349895,0.0,False,HQNCYFQTYC,0.2857142857142857,socials
1918,0.0,2024-01-13,signup,0.25,0.3591287430550514,0.375,True,RMLYHTQODI,0.38095238095238093,group1
1919,0.0,2024-01-07,signup,0.0,0.6167618470777683,1.0,False,MELNYFJEGF,0.0,group1
1920,1.0,2024-01-19,signup,0.875,0.43064251182401625,0.625,True,BSPVRFJUIZ,0.9999999999999998,group1
1921,0.0,2024-01-08,organic,0.5,0.7369439779119977,0.875,False,JWARMDAEHX,0.2857142857142857,group1
1922,1.0,2024-01-10,organic,0.25,0.46538111500508217,0.375,True,LYJMRLRQMK,0.5714285714285714,group1
1923,0.0,2024-01-17,organic,0.5,0.6461005134386362,0.0,True,PWHAOBGXLY,0.0,group1
1924,1.0,2024-01-01,fb,0.5,0.4411241753346462,0.875,True,NIBNFGMOIE,0.9523809523809523,socials
1926,1.0,2024-01-29,organic,0.0,0.5480251224370893,1.0,False,ZYVWAVEGFK,0.5714285714285714,group1
1927,0.0,2024-01-26,li,0.625,0.3396142449993138,0.0,True,OOLISUPBLB,0.0,socials
1928,1.0,2024-01-13,organic,0.875,0.19878548468127066,0.5,False,DBOUHPTNWC,0.4761904761904761,group1
1929,0.0,2024-01-24,organic,0.625,0.21426225008080602,0.375,True,YSGOHRIGWB,0.2857142857142857,group1
1930,1.0,2024-01-16,organic,0.5,0.33465901366998674,0.5,True,LMTURXYHKI,0.5714285714285714,group1
1931,1.0,2024-01-29,signup,0.5,0.6528190144538963,0.875,False,XTTSRPLQSZ,0.5714285714285714,group1
1932,1.0,2024-01-09,fb,0.5,0.4203108651259968,0.125,True,UUNDFJEJQR,0.19047619047619047,socials
1933,1.0,2024-01-10,signup,0.375,0.2679440572742382,0.0,True,AOHSFVONKA,0.7619047619047619,group1
1934,1.0,2024-01-06,li,0.25,0.5046431905478737,0.0,False,EJFRVEMJUR,0.6190476190476191,socials
1935,1.0,2024-01-05,li,0.25,0.646316762565172,0.75,True,QEQGBNNEWU,0.6666666666666665,socials
1936,0.0,2024-01-02,fb,0.625,0.5505899500304472,0.375,True,HHZXCGKWMM,0.047619047619047616,socials
1937,1.0,2024-01-11,li,0.0,0.529924981620614,0.25,True,CXSOMKKWFR,0.38095238095238093,socials
1938,0.0,2024-01-09,signup,0.5,0.6284924654841326,0.125,True,AVEFHMGARP,0.3333333333333333,group1
1939,0.0,2024-01-06,signup,0.625,0.09382795870733585,1.0,False,SEHJHNPOPG,0.42857142857142855,group1
1940,0.0,2024-01-08,signup,1.0,0.1856394808657611,0.625,False,SXWSLWONYZ,0.23809523809523808,group1
1941,0.0,2024-01-09,li,0.125,0.6390005450502265,0.625,False,IXVZHZXIPN,0.3333333333333333,socials
1942,1.0,2024-01-09,organic,0.625,0.23840650222090254,0.0,False,YGEDNFGHLR,0.3333333333333333,group1
1943,1.0,2024-01-08,signup,0.875,0.3500052057233063,0.25,True,UDJWAFZMTV,0.38095238095238093,group1
1945,1.0,2024-01-26,organic,0.75,0.370215254303929,0.25,True,HUSGLYYFKA,0.42857142857142855,group1
1946,0.0,2024-01-08,organic,0.25,0.529964787157827,0.125,False,MCWIPWVJSH,0.09523809523809523,group1
1947,0.0,2024-01-03,fb,0.5,0.7426354332792995,0.875,True,UCKZHLMKHO,0.047619047619047616,socials
1948,0.0,2024-01-13,li,0.375,0.217062590846274,0.625,False,OTVZNXQORM,0.0,socials
1949,0.0,2024-01-19,signup,0.25,0.158002122688079,0.25,True,YZOZRBDXGB,0.14285714285714285,group1
1950,0.0,2024-01-02,fb,0.625,0.6396056237516703,0.75,True,ZPCPDCKJRO,0.19047619047619047,socials
1951,0.0,2024-01-17,li,0.375,0.8604601809416939,0.75,False,WNUHEDLRJC,0.047619047619047616,socials
1952,1.0,2024-01-16,fb,0.75,0.5278563526456099,0.25,True,XRBMTTPLQS,0.4761904761904761,socials
1953,1.0,2024-01-04,li,0.25,0.5063820597940518,0.75,False,OBMYZOJGPX,0.8095238095238095,socials
1955,1.0,2024-01-14,fb,0.375,0.6022211515717144,0.0,True,AIWMKTIVYQ,0.42857142857142855,socials
1956,1.0,2024-01-30,li,0.0,0.38091040822693056,0.5,True,OCVKQPYESQ,0.5714285714285714,socials
1957,0.0,2024-01-02,li,0.375,0.588407105936886,0.375,False,AIXIFINUIV,0.14285714285714285,socials
1958,1.0,2024-01-13,li,0.625,0.38007378756694,0.375,False,IAKAFFXIDV,0.9047619047619047,socials
1959,1.0,2024-01-27,organic,0.375,0.5751713915960877,0.0,True,ABJTHQROEM,0.7142857142857142,group1
1960,0.0,2024-01-27,li,0.625,0.7748588398495433,0.0,False,EICMLAZBLL,0.6666666666666665,socials
1961,0.0,2024-01-21,organic,0.75,0.616679019261936,1.0,False,HCZWNFKERC,0.857142857142857,group1
1962,1.0,2024-01-20,signup,0.75,0.1272603150888827,0.0,True,IFNGRTLECD,0.6190476190476191,group1
1963,0.0,2024-01-17,fb,0.75,0.5671558729969517,0.125,True,LPRWVZTJJU,0.14285714285714285,socials
1964,1.0,2024-01-31,signup,0.875,0.40968511664473883,1.0,True,KLVZJJMJQX,0.42857142857142855,group1
1965,1.0,2024-01-15,organic,0.125,0.5512328060184695,0.625,False,FKPTQQZQDJ,0.14285714285714285,group1
1967,0.0,2024-01-30,organic,0.625,0.5624110747956523,0.25,True,JAEWTOSNCR,0.14285714285714285,group1
1968,0.0,2024-01-20,organic,0.875,0.3286566461767353,0.5,False,None,0.2857142857142857,group1
1969,0.0,2024-01-05,li,0.625,0.5971706389560678,0.375,True,IPPMAWAOOS,0.19047619047619047,socials
1970,0.0,2024-01-07,organic,0.375,0.5035261729674385,0.5,True,RJZXLVXOHM,0.09523809523809523,group1
1971,1.0,2024-01-18,li,0.375,0.11364047572444758,0.875,True,NKVCUMKRJT,0.5238095238095237,socials
1972,0.0,2024-01-24,fb,0.5,0.5740689689482603,0.25,True,UEGGYFCMMG,0.0,socials
1973,1.0,2024-01-11,li,0.375,0.520427665229763,1.0,True,NUGUFYGIXA,0.5714285714285714,socials
1974,0.0,2024-01-18,li,0.0,0.7526133246821205,0.375,True,TEJCUARPWS,0.19047619047619047,socials
1975,1.0,2024-01-27,li,0.5,0.31773506177722677,0.25,True,CCEIFTDLVO,0.38095238095238093,socials
1976,0.0,2024-01-26,li,0.25,0.7037883267935809,0.75,False,RGAVPABSGW,0.7142857142857142,socials
1977,0.0,2024-01-05,fb,0.5,0.3414823230726398,0.0,False,PMBGXTVQAI,0.38095238095238093,socials
1978,1.0,2024-01-13,fb,0.875,0.6996519511994412,0.625,True,IEHONIVBJG,0.6666666666666665,socials
1980,0.0,2024-01-18,organic,0.625,0.4698120353532378,0.625,True,GHXYCNMFKQ,0.047619047619047616,group1
1981,1.0,2024-01-02,organic,0.625,0.2092148363282922,1.0,False,DQOVWOUOVO,0.42857142857142855,group1
1982,0.0,2024-01-20,li,0.375,0.6888907403694291,0.5,False,SRYCQHQXJR,0.2857142857142857,socials
1983,0.0,2024-01-04,li,0.125,0.45655710696439433,0.5,True,HFEYBQVXPP,0.0,socials
1984,0.0,2024-01-13,organic,1.0,0.4225757303087043,0.25,True,COSHYXOVUP,0.23809523809523808,group1
1985,0.0,2024-01-24,li,0.25,0.720576580146993,1.0,False,PKBTWLTRYT,0.09523809523809523,socials
1986,1.0,2024-01-29,fb,0.375,0.44644863554220215,0.75,True,XRBYIJGSJL,0.4761904761904761,socials
1987,0.0,2024-01-16,signup,0.625,0.36457141456407083,0.625,False,TXJIXBWONY,0.0,group1
1989,1.0,2024-01-26,signup,0.375,0.06330616229051822,0.0,True,KBERHWKHPX,0.5238095238095237,group1
1990,1.0,2024-01-08,fb,0.625,0.4568829426462955,0.125,False,LIJTLNHWDM,0.38095238095238093,socials
1991,0.0,2024-01-16,li,0.625,0.5526763192738722,0.25,True,LBPPFCWEML,0.047619047619047616,socials
1992,1.0,2024-01-13,fb,1.0,0.4595689587642777,0.625,False,VVOKMXBZUR,0.23809523809523808,socials
1993,0.0,2024-01-23,fb,0.0,0.45082069649821266,0.0,False,JVMQAGTNQS,0.19047619047619047,socials
1994,1.0,2024-01-29,fb,0.5,0.16831362215910328,1.0,False,HCZBAMVUMF,0.3333333333333333,socials
1995,1.0,2024-01-26,organic,0.5,0.8872479409913829,0.5,False,ESPUZGLQDL,0.3333333333333333,group1
1997,0.0,2024-01-02,fb,0.625,0.06211220800448869,0.5,True,BRQEMTEJCN,0.2857142857142857,socials
1998,0.0,2024-01-31,organic,0.75,0.3572790578988534,0.625,False,ETIDWDJGGT,0.0,group1
1999,0.0,2024-01-09,li,0.125,0.7599761393239586,0.5,True,YVSJEWVSUD,0.09523809523809523,socials
2000,0.0,2024-01-18,fb,0.125,0.05254183488964692,0.75,False,TPVVBTKASW,0.23809523809523808,socials
2001,0.0,2024-01-17,li,0.625,0.2793310128423414,0.625,False,IJOJOXSJKF,0.19047619047619047,socials
2003,0.0,2024-01-26,organic,0.75,0.4228723874980216,0.5,False,GONFLQDQCS,0.0,group1
2004,0.0,2024-01-15,li,0.625,0.007058653601815568,0.125,False,MLCEJSLGJI,0.09523809523809523,socials
2005,1.0,2024-01-09,li,0.5,0.7884026266193915,0.875,True,BZZJCNVFBL,0.5238095238095237,socials
2006,0.0,2024-01-17,organic,0.625,0.3275598581486361,0.625,True,DXXDSOIOZU,0.38095238095238093,group1
2007,1.0,2024-01-23,fb,0.25,0.6143347739600213,0.375,False,EAQZNGXPOM,0.19047619047619047,socials
2008,0.0,2024-01-02,organic,0.625,0.5028765882431818,0.875,True,QSKEDPRJHG,0.047619047619047616,group1
2009,0.0,2024-01-06,fb,0.375,0.45861788186174746,0.125,True,YZTUQJFVOK,0.42857142857142855,socials
2010,0.0,2024-01-29,organic,0.5,0.4416832337508425,0.0,True,ADJXYKVCAX,0.0,group1
2011,0.0,2024-01-27,organic,0.5,0.46905488489885894,1.0,False,KPVKRVFKIK,0.047619047619047616,group1
2012,1.0,2024-01-05,fb,0.625,0.44607725985337243,0.75,True,HCPDPTROOV,0.38095238095238093,socials
2013,0.0,2024-01-17,signup,0.5,0.7854622403257898,0.375,False,YDLEBDPLGS,0.0,group1
2014,1.0,2024-01-02,fb,0.125,0.5186961881518064,0.75,False,DJQRDCCGDE,0.7619047619047619,socials
2015,0.0,2024-01-18,signup,0.75,0.5765881145037897,0.0,False,FESGXOUUKL,0.047619047619047616,group1
2018,0.0,2024-01-06,fb,0.5,0.2709441549299232,0.625,True,AOOSSCXQJD,0.14285714285714285,socials
2019,1.0,2024-01-27,signup,0.375,0.6465139419484283,0.0,True,PUNAPSGUSS,0.6190476190476191,group1
2021,1.0,2024-01-17,fb,0.75,0.008215938762447639,0.125,False,XIZNMPGLPT,0.5238095238095237,socials
2022,1.0,2024-01-27,fb,0.75,0.848126660550792,0.375,True,AUYZMPIANQ,0.3333333333333333,socials
2023,0.0,2024-01-13,organic,0.75,0.6075835438821064,0.75,True,UCYPJYPZCY,0.047619047619047616,group1
2024,0.0,2024-01-20,signup,0.125,0.4107189729217646,0.75,False,JGKHZBJVGN,0.23809523809523808,group1
2025,0.0,2024-01-28,fb,0.625,0.17479611133044148,0.625,False,IVXBFSIBKH,0.0,socials
2026,1.0,2024-01-16,signup,0.5,0.752975245347165,0.25,False,FKIVNZSVAU,0.7619047619047619,group1
2028,0.0,2024-01-27,fb,0.5,0.6731299700473832,0.0,False,VSAUSURNVU,0.047619047619047616,socials
2029,1.0,2024-01-21,li,0.25,0.8134263222504852,0.375,False,PSAXQAXVIO,0.9523809523809523,socials
2030,0.0,2024-01-02,li,0.75,0.3492455201415612,0.625,True,DZJAMOZNRS,0.19047619047619047,socials
2032,0.0,2024-01-31,li,0.625,0.9234500497430034,0.875,False,RIUNCAUPGX,0.19047619047619047,socials
2034,1.0,2024-01-07,li,0.25,0.27125271802867656,0.375,True,VIEHRPBOHZ,0.6666666666666665,socials
2035,0.0,2024-01-06,organic,0.625,0.45991485766343887,0.25,True,WKLVEENPAO,0.09523809523809523,group1
2036,0.0,2024-01-01,li,0.5,0.20426324307694754,0.5,False,QAYKYXCOUW,0.047619047619047616,socials
2037,0.0,2024-01-12,fb,0.375,0.11529329990745474,1.0,False,OEUJQPXOCP,0.23809523809523808,socials
2038,0.0,2024-01-13,organic,0.375,0.840542422449682,0.375,True,OOANGIEYUX,0.23809523809523808,group1
2039,0.0,2024-01-12,fb,1.0,0.42904584312331684,0.875,False,JJECZRLURC,0.09523809523809523,socials
2040,1.0,2024-01-19,li,0.5,0.7178303734821192,0.125,True,LKVKNEFRMP,0.6666666666666665,socials
2041,1.0,2024-01-09,fb,0.625,0.3197261516259058,0.875,False,XNNTKWJTPN,0.38095238095238093,socials
2042,1.0,2024-01-10,li,0.375,0.8688168782031243,0.625,True,EDENLNVJFJ,0.5238095238095237,socials
2043,0.0,2024-01-17,signup,0.375,0.4559095918152809,0.125,False,KSFBYVAFBQ,0.23809523809523808,group1
2044,1.0,2024-01-18,organic,0.875,0.5535764338269478,0.625,False,YHCEYNNDTF,0.6190476190476191,group1
2045,1.0,2024-01-08,organic,0.125,0.13630568962332745,1.0,True,VSCOYVHPJW,0.23809523809523808,group1
2046,0.0,2024-01-07,signup,0.75,0.9408903298666842,1.0,False,PWDVEYRCEJ,0.047619047619047616,group1
2047,1.0,2024-01-09,organic,0.375,0.19516597566471283,0.625,False,XHLIQWJZHC,0.8095238095238095,group1
2048,1.0,2024-01-10,fb,0.375,0.45803973338913684,0.25,True,FBXNRMHNVL,0.857142857142857,socials
2049,0.0,2024-01-12,fb,0.625,0.01789082310552681,0.25,False,TRXKCFWYFM,0.047619047619047616,socials
2050,0.0,2024-01-15,li,1.0,0.47580159499988195,0.0,True,MAYQOOAMBK,0.2857142857142857,socials
2051,0.0,2024-01-31,organic,0.5,0.8967662647888064,0.375,False,BVISJOHZIH,0.5714285714285714,group1
2053,1.0,2024-01-28,organic,0.375,0.449581443897753,0.0,False,OBIGYWGSAA,0.5714285714285714,group1
2054,1.0,2024-01-04,signup,0.375,0.6244978451530412,0.625,False,OROXPZZUVZ,0.5238095238095237,group1
2056,0.0,2024-01-23,organic,0.375,0.3932103523538548,0.875,True,QHGSELMOCO,0.09523809523809523,group1
2057,0.0,2024-01-01,organic,0.125,0.7888196182966984,0.875,True,LOALMPJGIY,0.14285714285714285,group1
2058,1.0,2024-01-26,fb,0.5,0.8832375731531821,0.125,False,JZMMSEUOBI,0.6190476190476191,socials
2059,1.0,2024-01-12,signup,0.375,0.41854054286205367,0.5,False,FBXSBQDBDE,0.4761904761904761,group1
2060,0.0,2024-01-25,organic,0.75,0.7230259187198742,0.0,True,GLNBPFRWJK,0.14285714285714285,group1
2062,1.0,2024-01-15,signup,0.625,0.5022364673054218,0.0,True,LFLZOXAMJE,0.4761904761904761,group1
2064,0.0,2024-01-07,signup,0.375,0.7086722549519293,0.375,True,GXPZDDWDVT,0.14285714285714285,group1
2065,1.0,2024-01-06,li,0.5,0.5640771864682912,0.875,False,WGGRKHMAKL,0.6666666666666665,socials
2066,0.0,2024-01-12,fb,1.0,0.45335162469444423,0.375,True,ZPJDTRZQFK,0.19047619047619047,socials
2067,0.0,2024-01-19,organic,0.25,0.8488496282415419,0.125,False,JGNKZNCNEA,0.0,group1
2068,0.0,2024-01-01,organic,0.375,0.5811585611541843,0.625,False,PEOOJXDGUI,0.09523809523809523,group1
2069,0.0,2024-01-28,li,0.25,0.652927589092132,0.375,True,WHTVLIPIXF,0.14285714285714285,socials
2070,1.0,2024-01-21,signup,0.125,0.598276482304462,0.0,False,SJAPYDZGDV,0.23809523809523808,group1
2072,0.0,2024-01-14,signup,0.125,0.12323983328533483,0.875,False,FMSHKPMNUT,0.047619047619047616,group1
2073,1.0,2024-01-04,signup,0.25,0.3604907657868752,0.875,True,VFOKVUEWNV,0.2857142857142857,group1
2074,1.0,2024-01-05,signup,0.625,0.4615561078442312,0.25,False,HOJWGSWIGX,0.8095238095238095,group1
